,sampleTimeStamp.seconds,sampleTimeStamp.microseconds,groundSteering
706,1584543621,941622,0.03019682610147356
707,1584543622,24007,-0.1329096660055029
708,1584543622,39086,-0.04972687484308835
709,1584543622,43117,-0.04942043352326664
710,1584543622,113540,-0.1155945835203056
711,1584543622,140153,-0.040769568502526
712,1584543622,144197,-0.04039791160664663
713,1584543622,208517,-0.10076077572244913
714,1584543622,235414,-0.10095033784591578
715,1584543622,242592,-0.031701569526774165
716,1584543622,246164,-0.031351587610458864
717,1584543622,342440,-0.022876649538829952
718,1584543622,345619,-0.07446938256993008
719,1584543622,346880,-0.02246873531333904
720,1584543622,429546,-0.08449063663528023
721,1584543622,443947,-0.01388935498147248
722,1584543622,447227,-0.013584535667291675
723,1584543622,521955,-0.07711916361040494
724,1584543622,544203,-0.005005028872233197
725,1584543622,548104,-0.004721934767928815
726,1584543622,614092,-0.06276652289750473
727,1584543622,645146,0.0039299542335129445
728,1584543622,649464,0.00430417709668518
729,1584543622,708406,-0.03697622308868631
730,1584543622,746325,0.012877465698068136
731,1584543622,750502,0.013280099909081855
732,1584543622,788798,-0.038574356505307605
733,1584543622,823429,-0.05434268388262353
734,1584543622,847175,0.021812578109233982
735,1584543622,851187,0.022071487999482997
736,1584543622,913437,-0.043989322457548496
737,1584543622,944427,-0.031168681472195203
738,1584543622,947169,0.030663560353445973
739,1584543622,952305,0.031080615166331427
740,1584543623,34607,-0.11587728757319837
741,1584543623,49065,-0.04883135164510577
742,1584543623,56096,-0.04821758445564228
743,1584543623,132427,-0.10257917710498532
744,1584543623,148951,-0.039990526265683
745,1584543623,154829,-0.039435831221453554
746,1584543623,228814,-0.11310994616582093
747,1584543623,250321,-0.03101774719795003
748,1584543623,256182,-0.0304640640210323
749,1584543623,319805,-0.08710568387829198
750,1584543623,350309,-0.02216729604452894
751,1584543623,352675,-0.08537631152501035
752,1584543623,357348,-0.021509342040474166
753,1584543623,434822,-0.08815844610683143
754,1584543623,453042,-0.013073870850007552
755,1584543623,458813,-0.012532097157873068
756,1584543623,530925,-0.0895239907974883
757,1584543623,552298,-0.00428881000328829
758,1584543623,559217,-0.003642359257071348
759,1584543623,614605,-0.07156216684848005
760,1584543623,640606,-0.06417515085496461
761,1584543623,653856,0.004698220991770086
762,1584543623,661185,0.005384337641373804
763,1584543623,735212,-0.044064975307662735
764,1584543623,762487,0.014316694589638246
765,1584543623,767436,0.014789159075007774
766,1584543623,844733,0.015513021650917835
767,1584543623,854945,0.022500626788939826
768,1584543623,868607,0.023744323631206044
769,1584543623,955925,0.031438287725563896
770,1584543623,963594,0.006725905325254189
771,1584543623,971756,0.032864220427086366
772,1584543623,995229,0.023940901948719784
773,1584543624,56495,-0.048188926087505024
774,1584543624,70699,-0.053066735723575675
775,1584543624,74071,-0.04680220072401653
776,1584543624,103685,-0.058496740480507015
777,1584543624,157934,-0.0391957059583774
778,1584543624,172853,-0.0378401483643529
779,1584543624,181463,-0.03324498352117189
780,1584543624,209639,-0.03647167056885792
781,1584543624,233944,-0.031456414077240424
782,1584543624,258661,-0.030279244892255974
783,1584543624,273355,-0.028943707542453012
784,1584543624,320091,-0.025013920300295922
785,1584543624,345537,-0.028658212700634067
786,1584543624,359357,-0.021366722253503667
787,1584543624,374795,-0.0201973767027539
788,1584543624,434391,-0.005059202454106071
789,1584543624,459835,-0.012472898684734446
790,1584543624,466599,-0.024928374571345557
791,1584543624,477267,-0.010894902560607989
792,1584543624,544917,-0.0444226843807769
793,1584543624,561559,-0.0034693824902092274
794,1584543624,578284,-0.002092857291245309
795,1584543624,637278,-0.11670528871712804
796,1584543624,663148,0.0055239758513039305
797,1584543624,668969,-0.0752079346030996
798,1584543624,680038,0.007044034629757334
799,1584543624,750607,0.0066654531756285
800,1584543624,762467,0.014315807610955744
801,1584543624,780419,0.0159322295701827
802,1584543624,845470,0.030795500082717808
803,1584543624,863772,0.023281638735454635
804,1584543624,884070,0.025113319231763853
805,1584543624,939019,0.04652813309104431
806,1584543624,958957,0.03455256042707333
807,1584543624,966409,0.03236656647715108
808,1584543624,985092,0.034055295033113
809,1584543625,50552,-0.07680257416018321
810,1584543625,68821,-0.04708207448345547
811,1584543625,88758,-0.045294385993884134
812,1584543625,140769,-0.04759380033135585
813,1584543625,162336,-0.05931549962451754
814,1584543625,170567,-0.038090944473253785
815,1584543625,189955,-0.03632558357026028
816,1584543625,255757,-0.09438538815925313
817,1584543625,271763,-0.029118636291059374
818,1584543625,290690,-0.02740901161223519
819,1584543625,346771,-0.10590690421048521
820,1584543625,372334,-0.02021717804529999
821,1584543625,379372,-0.13535622894738708
822,1584543625,394561,-0.018215349085892285
823,1584543625,460777,-0.1002421714791808
824,1584543625,472809,-0.011323022791486892
825,1584543625,494192,-0.009396990726088461
826,1584543625,546671,-0.013123228323820513
827,1584543625,567748,-0.011245981883860168
828,1584543625,576164,-0.002175138414486355
829,1584543625,595366,-0.0004415606244947412
830,1584543625,650651,0.0022177174936359734
831,1584543625,676039,0.006664713299755931
832,1584543625,680226,0.00825087580295758
833,1584543625,696610,0.008520558427505875
834,1584543625,760862,0.01142889749570486
835,1584543625,779837,0.015853004340442567
836,1584543625,800465,0.017705411357155754
837,1584543625,851943,0.03381164549256255
838,1584543625,874060,0.014355110357257672
839,1584543625,898466,0.026339132577390956
840,1584543625,909550,0.02736157756862667
841,1584543625,977852,0.033380328470798304
842,1584543626,4300,-0.05276547502347739
843,1584543626,17991,-0.06196425473245881
844,1584543626,85252,-0.04562799346422253
845,1584543626,105106,-0.04385395497047284
846,1584543626,117105,-0.023162442936950356
847,1584543626,186075,-0.03670422940354001
848,1584543626,206500,-0.03486820794989853
849,1584543626,216730,-0.046709926033940974
850,1584543626,236454,-0.04152980937902839
851,1584543626,260052,-0.026206973324349292
852,1584543626,287256,-0.0277475824668727
853,1584543626,299794,-0.02947937713514648
854,1584543626,308305,-0.02586382526936859
855,1584543626,390391,-0.018619768648363788
856,1584543626,400533,-0.01770745794249251
857,1584543626,408969,-0.016946637415571786
858,1584543626,492231,-0.00960479023751759
859,1584543626,495713,-9.702212025786139e-05
860,1584543626,511119,-0.007910731234176183
861,1584543626,576612,-0.001660894731855933
862,1584543626,594819,-0.000523005277784705
863,1584543626,611876,0.0010137027471728288
864,1584543626,662243,0.01147233151925775
865,1584543626,685505,0.020019520208336417
866,1584543626,695741,0.008409521779810802
867,1584543626,715036,0.010138023433398757
868,1584543626,761886,0.020534406922536164
869,1584543626,783701,0.013392140587370704
870,1584543626,797526,0.01741784016832071
871,1584543626,815775,0.019061849922195506
872,1584543626,892003,0.015837860582621488
873,1584543626,899326,0.02642509736614329
874,1584543626,917968,0.0280995906946373
875,1584543626,982131,0.02152455422373123
876,1584543627,2613,-0.052943106704731235
877,1584543627,17274,-0.051617286479768154
878,1584543627,72205,-0.11143639371380232
879,1584543627,105922,-0.04379809956429881
880,1584543627,118442,-0.04266189457899827
881,1584543627,157583,-0.07365589371909209
882,1584543627,178548,-0.06867461874344372
883,1584543627,210407,-0.03455019308529472
884,1584543627,217990,-0.046595810620431166
885,1584543627,219249,-0.03373944242127891
886,1584543627,305044,-0.026172789181316602
887,1584543627,313217,-0.051866008684328335
888,1584543627,319655,-0.024851991942114182
889,1584543627,337473,-0.06615824736979903
890,1584543627,364053,-0.029055851993120996
891,1584543627,385915,-0.03932871918050296
892,1584543627,406444,-0.01719795188870421
893,1584543627,415945,-0.05776385284246999
894,1584543627,419947,-0.01597709663775504
895,1584543627,507672,-0.008237741969878698
896,1584543627,522140,-0.006922104701004628
897,1584543627,527853,-0.02781956589649326
898,1584543627,608667,0.000702441151986477
899,1584543627,622213,0.0019363631287205862
900,1584543627,626411,-0.02228576700508711
901,1584543627,654140,-0.030889887752493905
902,1584543627,710134,0.00968380618763831
903,1584543627,722115,0.010778709090743632
904,1584543627,731256,-0.0004643388448926089
905,1584543627,758578,0.021393419022388116
906,1584543627,780345,0.01477376320536905
907,1584543627,811400,0.018638421239700165
908,1584543627,820123,-0.020304054211635503
909,1584543627,824554,0.01984611083605614
910,1584543627,897560,0.02598478085349143
911,1584543627,911364,0.027495706471768244
912,1584543627,923853,0.02863606795256146
913,1584543627,995026,0.012241753260866517
914,1584543628,13524,-0.05197643476202529
915,1584543628,24955,-0.050930215182290794
916,1584543628,82946,-0.040945219661693955
917,1584543628,115362,-0.04296282784099503
918,1584543628,122899,-0.05083608628245884
919,1584543628,126365,-0.0419534026192423
920,1584543628,214717,-0.030044237622973924
921,1584543628,216067,-0.03404891133692445
922,1584543628,226605,-0.033080645652205476
923,1584543628,303120,-0.005378435177647134
924,1584543628,317222,-0.025106510381021963
925,1584543628,326855,-0.02420749642374176
926,1584543628,400386,0.05113732629166634
927,1584543628,417462,-0.016221808826685447
928,1584543628,427208,-0.01532473724665806
929,1584543628,487359,0.06877888405432486
930,1584543628,518611,-0.0072691888325380205
931,1584543628,528330,-0.0063734170420275404
932,1584543628,572819,0.06084521410605248
933,1584543628,594120,0.04769695057223089
934,1584543628,621320,0.0018179313910877681
935,1584543628,629004,0.0025372626029707135
936,1584543628,692944,0.009819773084643657
937,1584543628,720581,0.01059268467486163
938,1584543628,729970,0.01147428155684338
939,1584543628,801616,0.03621049331979975
940,1584543628,821422,0.019534764441573316
941,1584543628,830730,0.02039306639323968
942,1584543628,838332,0.038800636288556234
943,1584543628,919614,0.039417152048599746
944,1584543628,922413,0.02847399627376035
945,1584543628,932025,0.029359206825972706
946,1584543629,3900,-0.030413834924331695
947,1584543629,23731,-0.051072674702368204
948,1584543629,32418,-0.050269340648526395
949,1584543629,103524,-0.018635822523663137
950,1584543629,125135,-0.04209927503779909
951,1584543629,135849,-0.04111413189093582
952,1584543629,143472,-0.017872146142337897
953,1584543629,223731,-0.041142126398085566
954,1584543629,229973,-0.03281713656986085
955,1584543629,235429,-0.032299794911921254
956,1584543629,317248,0.0006528546698518767
957,1584543629,331205,-0.023857169819677893
958,1584543629,336220,-0.023388123910535796
959,1584543629,402983,-0.00978243360958686
960,1584543629,431345,-0.014992667136823457
961,1584543629,436033,-0.005207740207310962
962,1584543629,439519,-0.01423474134639946
963,1584543629,514097,-0.00321088169965833
964,1584543629,530366,-0.006227810117309218
965,1584543629,539160,-0.00542141251889916
966,1584543629,547124,0.0047970877533316525
967,1584543629,628888,0.021947829543989883
968,1584543629,631793,0.0027362780384123653
969,1584543629,640947,0.0035946849341144116
970,1584543629,714776,0.0310046464971947
971,1584543629,732145,0.011632087745852004
972,1584543629,742263,0.012563177074582654
973,1584543629,808916,0.04019517945022244
974,1584543629,832781,0.020526160417603023
975,1584543629,840733,0.04450650351321883
976,1584543629,842488,0.021433620533684916
977,1584543629,929485,0.006171546537927952
978,1584543629,937124,0.029777025724456507
979,1584543629,944144,0.030429743368699746
980,1584543630,14833,-0.0678744423935882
981,1584543630,36963,-0.04991608711054596
982,1584543630,42965,-0.049334992553554
983,1584543630,51204,-0.04923722434040201
984,1584543630,128744,-0.022865846478794083
985,1584543630,137144,-0.04104437191915622
986,1584543630,144399,-0.04035704140716234
987,1584543630,219519,-0.02017900776075976
988,1584543630,239110,-0.032008684932009146
989,1584543630,245361,-0.03142234807580735
990,1584543630,253258,-0.006584145676981734
991,1584543630,329231,-0.10815863927064129
992,1584543630,339981,-0.02309082504490334
993,1584543630,346307,-0.022485620753684543
994,1584543630,419587,-0.10742058906282637
995,1584543630,441415,-0.014101033650376849
996,1584543630,448597,-0.013430421982320695
997,1584543630,452868,-0.11226180683655684
998,1584543630,529296,-0.08334766228352919
999,1584543630,542575,-0.005146842760666459
1000,1584543630,547664,-0.0046619861565773135
1001,1584543630,614764,-0.12110457675470343
1002,1584543630,638751,-0.15665896964912918
1003,1584543630,646699,0.004070304214792486
1004,1584543630,648302,0.004245506942481825
1005,1584543630,730753,-0.16157781253207304
1006,1584543630,747014,0.012949102586389927
1007,1584543630,750572,0.013297949630214134
1008,1584543630,819744,-0.08316941355593599
1009,1584543630,842513,-0.05820509225605974
1010,1584543630,847573,0.02184949865187491
1011,1584543630,849590,0.021812152758229786
1012,1584543630,934167,0.02510539497541231
1013,1584543630,949090,0.030836483903783574
1014,1584543630,952487,0.031166539657874637
1015,1584543631,19827,-0.08711926998535091
1016,1584543631,44310,-0.10813462132637142
1017,1584543631,50791,-0.04867628577630967
1018,1584543631,51779,-0.04855551985559714
1019,1584543631,139681,-0.18363111080793715
1020,1584543631,151685,-0.03974623714248082
1021,1584543631,152822,-0.039708291745455426
1022,1584543631,224558,-0.1372117103425694
1023,1584543631,253187,-0.030773718664420358
1024,1584543631,254682,-0.030603419996737102
1025,1584543631,260021,-0.09382390083857217
1026,1584543631,345480,-0.13815804423614964
1027,1584543631,353635,-0.02188673116688733
1028,1584543631,357597,-0.021485013023664123
1029,1584543631,450299,-0.20934625136021623
1030,1584543631,457050,-0.012726966346917834
1031,1584543631,459470,-0.012468696624807762
1032,1584543631,544701,-0.22052974393704972
1033,1584543631,555397,-0.004011615627291576
1034,1584543631,560126,-0.0035591173622719907
1035,1584543631,635736,-0.11679618216345489
1036,1584543631,656721,0.004956494515170107
1037,1584543631,660840,0.005356581558942253
1038,1584543631,667800,-0.0699031518666402
1039,1584543631,745187,-0.11947358888505732
1040,1584543631,759926,0.014092296081742006
1041,1584543631,762441,0.014338471148505505
1042,1584543631,855456,-0.1554196686801106
1043,1584543631,858959,0.022858215282838046
1044,1584543631,865630,0.0234816241558633
1045,1584543631,947592,-0.05713344808543752
1046,1584543631,964562,0.03224008200049866
1047,1584543631,965413,0.03228100528855293
1048,1584543632,40716,-0.058781134685773395
1049,1584543632,62420,-0.04765442118196006
1050,1584543632,66292,-0.0472706136316674
1051,1584543632,142857,-0.04477344817610174
1052,1584543632,163731,-0.0386802949816456
1053,1584543632,168176,-0.03830803439666397
1054,1584543632,250529,-0.02935137979903857
1055,1584543632,268075,-0.029442480218676792
1056,1584543632,271250,-0.029128236039355215
1057,1584543632,340315,-0.02726345130207619
1058,1584543632,365336,-0.020835201522515945
1059,1584543632,370266,-0.02999863343143261
1060,1584543632,372232,-0.020320416758522697
1061,1584543632,466959,-0.011839430896941394
1062,1584543632,472342,-0.011514863455317936
1063,1584543632,481489,-0.11542550107679972
1064,1584543632,566324,-0.2216723030572325
1065,1584543632,573293,-0.002392859616804799
1066,1584543632,575183,-0.0022593718747430103
1067,1584543632,659630,-0.09924814449374253
1068,1584543632,669339,0.006073664561426995
1069,1584543632,674382,0.006458440177141256
1070,1584543632,772410,0.015184466041034739
1071,1584543632,775079,0.015425866508337549
1072,1584543632,784280,-0.03689920782659328
1073,1584543632,860945,-0.01597397814384749
1074,1584543632,870882,0.023913270082289273
1075,1584543632,876771,0.024372929500827922
1076,1584543632,951290,0.026302490636339826
1077,1584543632,972118,0.0328747853512823
1078,1584543632,978281,0.03345322853652988
1079,1584543632,989321,0.031203180516229168
1080,1584543633,71958,-0.04680271099186939
1081,1584543633,80875,-0.04601056344085919
1082,1584543633,94509,-0.05864886293784366
1083,1584543633,172810,-0.03787518553275504
1084,1584543633,184134,-0.03689571669497127
1085,1584543633,188576,-0.03574192393148223
1086,1584543633,273083,-0.029000104796750747
1087,1584543633,280018,-0.02839374493970581
1088,1584543633,290622,-0.018542177457106845
1089,1584543633,371281,-0.00517242838287757
1090,1584543633,374361,-0.020034871890857175
1091,1584543633,383360,-0.019235077549467405
1092,1584543633,471649,-0.0395259204920535
1093,1584543633,475144,-0.011114051206391196
1094,1584543633,488085,-0.009944628809876122
1095,1584543633,567068,-0.016472417697968922
1096,1584543633,576601,-0.0021341685525158027
1097,1584543633,587201,-0.001192064252165892
1098,1584543633,666872,-0.01913281528885591
1099,1584543633,688180,0.007742261511623383
1100,1584543633,691830,0.008057356265680937
1101,1584543633,772467,0.007029385046223524
1102,1584543633,787642,0.01654615370495094
1103,1584543633,792086,0.016969974924052167
1104,1584543633,873328,0.030109365132716448
1105,1584543633,882419,0.024935352498459906
1106,1584543633,892361,0.02584533703083025
1107,1584543633,972056,0.014701884569660706
1108,1584543633,983197,0.03385573060728575
1109,1584543633,997219,0.035131292897517596
1110,1584543634,72132,-0.06028139328657289
1111,1584543634,83702,-0.045762903172260394
1112,1584543634,96733,-0.044586395864314454
1113,1584543634,172095,-0.03845969084625267
1114,1584543634,184748,-0.03681880300774765
1115,1584543634,198422,-0.035574043983842785
1116,1584543634,263217,-0.043698061558700374
1117,1584543634,280622,-0.03844521897110553
1118,1584543634,285516,-0.027899907279390845
1119,1584543634,299773,-0.026612311617896012
1120,1584543634,372342,-0.008610334160266575
1121,1584543634,386731,-0.018940250828222815
1122,1584543634,404174,-0.017361878266740405
1123,1584543634,411069,-0.03589017062813582
1124,1584543634,486593,-0.010100952581524325
1125,1584543634,501574,0.0017542802223147191
1126,1584543634,502790,-0.008643220570377252
1127,1584543634,586847,-0.001232928698982505
1128,1584543634,603745,0.0003031754111475493
1129,1584543634,606672,0.010955157803209659
1130,1584543634,689010,0.007808251182211734
1131,1584543634,704304,0.00920416870576446
1132,1584543634,709932,0.01157687630802684
1133,1584543634,732848,0.01726178844739934
1134,1584543634,750282,0.010928148218397382
1135,1584543634,765592,0.026593400037768333
1136,1584543634,781179,0.03450334325515314
1137,1584543634,788305,0.016605722562303527
1138,1584543634,805088,0.018122120563532462
1139,1584543634,862673,0.02300272297122774
1140,1584543634,880894,0.02055004964336149
1141,1584543634,894276,0.025985162528172623
1142,1584543634,906346,0.02708745038711413
1143,1584543634,967845,0.04527521355987574
1144,1584543634,984564,0.04455511696068015
1145,1584543634,995679,0.03496086259531239
1146,1584543635,6942,-0.05252608585709595
1147,1584543635,73614,-0.05454233256813268
1148,1584543635,96097,-0.04466487477031933
1149,1584543635,106098,-0.06093952645835543
1150,1584543635,109905,-0.04340835905912854
1151,1584543635,182821,-0.09543775692480949
1152,1584543635,201529,-0.03533374169052195
1153,1584543635,209099,-0.03463213204435078
1154,1584543635,272836,-0.08289139326586792
1155,1584543635,290553,-0.08715998157867944
1156,1584543635,302447,-0.026406346530279734
1157,1584543635,309417,-0.025751485115904416
1158,1584543635,378509,-0.0806304908923039
1159,1584543635,398674,-0.08902111915381283
1160,1584543635,405172,-0.01731422668592586
1161,1584543635,410379,-0.016812848661743374
1162,1584543635,483165,-0.1310566049087356
1163,1584543635,507915,-0.008213944043802712
1164,1584543635,511195,-0.007888614086823509
1165,1584543635,572992,-0.11862810812897351
1166,1584543635,593072,-0.12835396289654
1167,1584543635,607957,0.0006269534096645657
1168,1584543635,611780,0.0010141877101546015
1169,1584543635,693141,-0.1268034720597484
1170,1584543635,708715,0.00956049196213371
1171,1584543635,712971,0.00997161546007419
1172,1584543635,722487,-0.1283007653189543
1173,1584543635,738945,-0.11101983172960672
1174,1584543635,760470,-0.11056251693145214
1175,1584543635,777606,-0.12519305400957137
1176,1584543635,801135,-0.11685719809202055
1177,1584543635,809189,0.018452767010842308
1178,1584543635,814630,0.018970468291286124
1179,1584543635,882532,-0.11451523443906808
1180,1584543635,910410,0.027413551783240564
1181,1584543635,915436,0.027839599771141366
1182,1584543635,918869,-0.10612398869284334
1183,1584543635,988286,-0.0666329787782729
1184,1584543636,13455,-0.051983239704441075
1185,1584543636,15702,-0.051796738895745875
1186,1584543636,78489,-0.15549449804802862
1187,1584543636,101111,-0.13614874639245045
1188,1584543636,112375,-0.043229711632477574
1189,1584543636,116844,-0.04285794220760408
1190,1584543636,188494,-0.14163308215626103
1191,1584543636,213187,-0.034300948943212006
1192,1584543636,217211,-0.03392021876038598
1193,1584543636,220122,-0.12795011029129455
1194,1584543636,288541,-0.13317321328719345
1195,1584543636,314113,-0.025366873364248477
1196,1584543636,318354,-0.024971475758547967
1197,1584543636,378818,-0.11081658867584565
1198,1584543636,407622,-0.12405161410924848
1199,1584543636,414274,-0.016501706323140297
1200,1584543636,419439,-0.016010122568957286
1201,1584543636,488426,-0.11005883330216193
1202,1584543636,515010,-0.007585045849964445
1203,1584543636,519992,-0.00710966036518812
1204,1584543636,523335,-0.08874745645567828
1205,1584543636,542076,-0.10192914150724164
1206,1584543636,558362,-0.095740284663691
1207,1584543636,584960,-0.09475057556841193
1208,1584543636,616311,0.0013822229039988088
1209,1584543636,619427,-0.08099419683657061
1210,1584543636,620515,0.0017477293712317987
1211,1584543636,718415,0.01041877762003196
1212,1584543636,722737,0.010834861673913565
1213,1584543636,808422,-0.0841521767215454
1214,1584543636,819559,0.019357815979560655
1215,1584543636,823639,0.019767694331278562
1216,1584543636,917197,-0.005463722119600334
1217,1584543636,921240,0.028372456771023735
1218,1584543636,924679,0.028711756294967472
1219,1584543637,13550,-0.04932285111891588
1220,1584543637,24068,-0.05104055635371196
1221,1584543637,27978,-0.05067583158643174
1222,1584543637,110572,-0.03945234277779264
1223,1584543637,124335,-0.04216481224761992
1224,1584543637,128502,-0.041767092730708555
1225,1584543637,201578,-0.03177605507488579
1226,1584543637,224556,-0.033293737068106566
1227,1584543637,229287,-0.032854474157147706
1228,1584543637,293991,-0.0703087431319318
1229,1584543637,323032,-0.0851675745598186
1230,1584543637,326671,-0.024255611456453607
1231,1584543637,330380,-0.023893398627478746
1232,1584543637,403992,-0.09369009314616505
1233,1584543637,426754,-0.015409293181733119
1234,1584543637,431105,-0.015008763913158418
1235,1584543637,499462,-0.08021736027671977
1236,1584543637,527161,-0.006513990207849929
1237,1584543637,535662,-0.005731707046209067
1238,1584543637,544074,-0.07997226305542426
1239,1584543637,626919,-0.05277291527664829
1240,1584543637,628232,0.0024365034427091814
1241,1584543637,633156,0.002766878565182651
1242,1584543637,656900,-0.04559813173710836
1243,1584543637,694268,-0.058651869181858274
1244,1584543637,729174,0.011371995262493328
1245,1584543637,735130,0.011891205914082548
1246,1584543637,775288,-0.04827471895663393
1247,1584543637,803797,-0.05876438487325686
1248,1584543637,830877,0.020363499740540192
1249,1584543637,834840,0.02074859484952185
1250,1584543637,906855,-0.040668074219979644
1251,1584543637,930881,0.029226117265238827
1252,1584543637,935250,0.029517612815538996
1253,1584543638,8358,-0.11575141997224137
1254,1584543638,31166,-0.050425128902702454
1255,1584543638,36342,-0.05000371668484149
1256,1584543638,117429,-0.08492609888065772
1257,1584543638,131510,-0.04153002730265598
1258,1584543638,137590,-0.040961888215292674
1259,1584543638,217276,-0.046613409765939195
1260,1584543638,232154,-0.032621510221758854
1261,1584543638,238867,-0.03203578650413874
1262,1584543638,330243,-0.04042119553957946
1263,1584543638,333882,-0.023617639965380022
1264,1584543638,339932,-0.023133378910642932
1265,1584543638,423520,0.07021113891630648
1266,1584543638,433148,-0.014830499509116635
1267,1584543638,441326,-0.014073205439103731
1268,1584543638,510327,0.09235127332095772
1269,1584543638,534508,-0.005859800052235187
1270,1584543638,542825,-0.005087529248271494
1271,1584543638,605119,0.11897381821370345
1272,1584543638,637105,0.0032221843145521234
1273,1584543638,640449,0.12336938286711074
1274,1584543638,643351,0.003800192352855447
1275,1584543638,725440,0.1304743336270917
1276,1584543638,736647,0.012033754947651687
1277,1584543638,743083,0.012632912532524188
1278,1584543638,827312,0.11884840704578892
1279,1584543638,836540,0.02086922763800203
1280,1584543638,844000,0.021570523148625398
1281,1584543638,927623,0.1030768400135571
1282,1584543638,937456,0.02979764023154985
1283,1584543638,944568,0.03047182018838157
1284,1584543639,20631,0.0008347262591428262
1285,1584543639,38679,-0.049746689553160195
1286,1584543639,45901,-0.0490730301696658
1287,1584543639,119792,-0.006599850708994381
1288,1584543639,139626,-0.04082508866139278
1289,1584543639,145577,-0.04032511507989511
1290,1584543639,219930,-0.007997724272570395
1291,1584543639,239903,-0.031935320359878006
1292,1584543639,246498,-0.031317159964999064
1293,1584543639,310797,0.019333763905422074
1294,1584543639,340639,-0.023018062656205984
1295,1584543639,344576,0.020010624187136727
1296,1584543639,347575,-0.022371301612281513
1297,1584543639,426381,0.02556765969126218
1298,1584543639,441439,-0.014110667962142998
1299,1584543639,448005,-0.013544816741330123
1300,1584543639,515852,0.04233569896274503
1301,1584543639,541551,-0.005235504644076627
1302,1584543639,548776,-0.004560982486054854
1303,1584543639,553923,0.05255656345161697
1304,1584543639,630895,0.017409964452156146
1305,1584543639,642478,0.0036992566791695936
1306,1584543639,649136,0.004302187793086887
1307,1584543639,736346,0.023989415188282237
1308,1584543639,743027,0.012596975903306884
1309,1584543639,749349,0.013192763355448278
1310,1584543639,827649,0.0233115672761528
1311,1584543639,843645,0.02148527470035333
1312,1584543639,851885,0.022267765287665497
1313,1584543639,858573,0.026088947322307376
1314,1584543639,880020,0.03604137869388069
1315,1584543639,944142,0.030400488635734746
1316,1584543639,952029,0.031110337629399964
1317,1584543639,966403,-0.015694226442917625
1318,1584543639,987499,0.004274085931001537
1319,1584543640,45115,-0.04917672006132534
1320,1584543640,52456,-0.048499920731501334
1321,1584543640,65461,-0.08841039436958908
1322,1584543640,86373,-0.08520712746616255
1323,1584543640,148163,-0.04005541259982692
1324,1584543640,154320,-0.03948390807784108
1325,1584543640,166749,-0.09443754704273033
1326,1584543640,190202,-0.1009608906451831
1327,1584543640,247400,-0.0312714363114992
1328,1584543640,253933,-0.03065876385488764
1329,1584543640,271723,-0.0930232090055938
1330,1584543640,293142,-0.09212361757801091
1331,1584543640,348649,-0.022309367574905536
1332,1584543640,354596,-0.021755465451064993
1333,1584543640,376127,-0.06823512245273378
1334,1584543640,395390,-0.07050337889512548
1335,1584543640,418326,-0.06498548170253571
1336,1584543640,442608,-0.04958793412066598
1337,1584543640,453261,-0.013049622444839315
1338,1584543640,458440,-0.012558278150834212
1339,1584543640,540637,-0.028915390620113612
1340,1584543640,554922,-0.004051085473292915
1341,1584543640,559925,-0.0035738411707484374
1342,1584543640,631453,-0.03415215903532953
1343,1584543640,655543,0.004855395759534531
1344,1584543640,661055,0.005325447882114531
1345,1584543640,711588,-0.02902032159289547
1346,1584543640,739537,-0.0163193963884396
1347,1584543640,756805,0.01381562904606426
1348,1584543640,762557,0.014362157330367609
1349,1584543640,831181,-0.05682379025455475
1350,1584543640,855577,-0.0682926019532033
1351,1584543640,858710,0.022837555397416054
1352,1584543640,862755,0.0232316895517215
1353,1584543640,937258,-0.08804818329991804
1354,1584543640,958260,0.03165043138199053
1355,1584543640,963663,0.03209013395559168
1356,1584543640,970631,-0.0795138720951627
1357,1584543641,47301,-0.15106369404992392
1358,1584543641,59174,-0.047939763691658754
1359,1584543641,65993,-0.047295490595274714
1360,1584543641,137199,-0.13827558548859997
1361,1584543641,159516,-0.03905021419734567
1362,1584543641,165942,-0.038499259242883
1363,1584543641,222898,-0.12399589229687535
1364,1584543641,251509,-0.11767155953486963
1365,1584543641,261192,-0.030050349498765172
1366,1584543641,266857,-0.029520422862674423
1367,1584543641,350343,-0.12053161568866244
1368,1584543641,363494,-0.02099507432677683
1369,1584543641,367304,-0.020632793492552537
1370,1584543641,442556,-0.08670710438241258
1371,1584543641,463865,-0.012123263693638364
1372,1584543641,468814,-0.011706769153590812
1373,1584543641,489452,-0.08794653728801904
1374,1584543641,564817,-0.00317494213527425
1375,1584543641,571340,-0.002573505524082975
1376,1584543641,574958,-0.061427886860656145
1377,1584543641,597595,-0.06792327263053721
1378,1584543641,666121,0.005788411556409301
1379,1584543641,671205,0.00627246583815122
1380,1584543641,683867,-0.06861178061143391
1381,1584543641,714276,-0.07016701857008911
1382,1584543641,766580,0.014684136714947726
1383,1584543641,772559,0.015247278896595162
1384,1584543641,792354,-0.05103762774297138
1385,1584543641,823252,-0.04462923763020399
1386,1584543641,847371,-0.027747891302112748
1387,1584543641,867921,0.02365375161468819
1388,1584543641,873121,0.024144594613801473
1389,1584543641,942788,-0.02579920702794425
1390,1584543641,970621,0.03274485303893471
1391,1584543641,974221,0.033087067025348915
1392,1584543641,978882,-0.026623443953155856
1393,1584543642,66092,-0.10091345172548927
